1910;Medicine;Albrecht Kossel;Germany;100;ind;M;The Nobel Prize in Physiology or Medicine 1910 was awarded to Albrecht Kossel in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances.
1911;Medicine;Allvar Gullstrand;Sweden;100;ind;M;The Nobel Prize in Physiology or Medicine 1911 was awarded to Allvar Gullstrand for his work on the dioptrics of the eye.
1912;Medicine;Alexis Carrel;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1912 was awarded to Alexis Carrel in recognition of his work on vascular suture and the transplantation of blood vessels and organs.
1913;Medicine;Charles Robert Richet;France;100;ind;M;The Nobel Prize in Physiology or Medicine 1913 was awarded to Charles Richet in recognition of his work on anaphylaxis.
1914;Medicine;Robert Barany;Austria;100;ind;M;The Nobel Prize in Physiology or Medicine 1914 was awarded to Robert Barany for his work on the physiology and pathology of the vestibular apparatus. He received his Nobel Prize one year later, in 1915.
1919;Medicine;Jules Bordet;Belgium;100;ind;M;The Nobel Prize in Physiology or Medicine 1919 was awarded to Jules Bordet for his discoveries relating to immunity. He received his Nobel Prize one year later, in 1920.
1920;Medicine;Schack August Steenberg Krogh;Denmark;100;ind;M;The Nobel Prize in Physiology or Medicine 1920 was awarded to August Krogh for his discovery of the capillary motor regulating mechanism.
1922;Medicine;Archibald Vivian Hill;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1922 was awarded partly to Archibald Vivian Hill for his discovery relating to the production of heat in the muscle. He received his Nobel Prize one year later, in 1923.
1922;Medicine;Otto Fritz Meyerhof;Germany;50;ind;M;The Nobel Prize in Physiology or Medicine 1922 was awarded partly to Otto Fritz Meyerhof for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle. He received his Nobel Prize one year later, in 1923.
1923;Medicine;Frederick Grant Banting;Canada;50;ind;M;The Nobel Prize in Physiology or Medicine 1923 was awarded partly to Frederick Grant Banting for the discovery of insulin.
1923;Medicine;John James Rickard Macleod;Canada;50;ind;M;The Nobel Prize in Physiology or Medicine 1923 was awarded partly to John James Rickard Macleod for the discovery of insulin.
1924;Medicine;Willem Einthoven;Netherlands;100;ind;M;The Nobel Prize in Physiology or Medicine 1924 was awarded to Willem Einthoven for his discovery of the mechanism of the electrocardiogram.
1926;Medicine;Johannes Andreas Grib Fibiger;Denmark;100;ind;M;The Nobel Prize in Physiology or Medicine 1926 was awarded to Johannes Fibiger for his discovery of the Spiroptera carcinoma. He received his Nobel Prize one year later, in 1927.
1927;Medicine;Julius Wagner-Jauregg;Austria;100;ind;M;The Nobel Prize in Physiology or Medicine 1927 was awarded to Julius Wagner-Jauregg for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica.
1928;Medicine;Charles Jules Henri Nicolle;Tunis;100;ind;M;The Nobel Prize in Physiology or Medicine 1928 was awarded to Charles Nicolle for his work on typhus.
1929;Medicine;Christiaan Eijkman;Netherlands;50;ind;M;The Nobel Prize in Physiology or Medicine 1929 was awarded partly to Christiaan Eijkman for his discovery of the antineuritic vitamin.
1929;Medicine;Sir Frederick Gowland Hopkins;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1929 was awarded partly to Sir Frederick Gowland Hopkins for his discovery of the growth-stimulating vitamins.
1930;Medicine;Karl Landsteiner;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1930 was awarded to Karl Landsteiner for his discovery of human blood groups.
1931;Medicine;Otto Heinrich Warburg;Germany;100;ind;M;The Nobel Prize in Physiology or Medicine 1931 was awarded to Otto Warburg for his discovery of the nature and mode of action of the respiratory enzyme.
1932;Medicine;Sir Charles Scott Sherrington;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1932 was awarded partly to Sir Charles Scott Sherrington for his discovery regarding the functions of neurons.
1932;Medicine;Edgar Douglas Adrian;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1932 was awarded partly to Edgar Douglas Adrian for his discovery regarding the functions of neurons.
1933;Medicine;Thomas Hunt Morgan;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1933 was awarded to Thomas H. Morgan for his discoveries concerning the role played by the chromosome in heredity.
1934;Medicine;George Hoyt Whipple;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1934 was awarded partly to George Hoyt Whipple for his discovery concerning liver therapy in cases of anaemia.
1934;Medicine;George Richards Minot;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1934 was awarded partly to George Richards Minot for his discovery concerning liver therapy in cases of anaemia.
1934;Medicine;William Parry Murphy;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1934 was awarded partly to William Parry Murphy for his discovery concerning liver therapy in cases of anaemia.
1935;Medicine;Hans Spemann;Germany;100;ind;M;The Nobel Prize in Physiology or Medicine 1935 was awarded to Hans Spemann for his discovery of the organizer effect in embryonic development.
1936;Medicine;Sir Henry Hallett Dale;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1936 was awarded partly to Sir Henry Hallett Dale for his discovery relating to chemical transmission of nerve impulses.
1936;Medicine;Otto Loewi;Austria;50;ind;M;The Nobel Prize in Physiology or Medicine 1936 was awarded partly to Otto Loewi for his discovery relating to chemical transmission of nerve impulses.
1937;Medicine;Albert von Szent-Gyoergyi Nagyrapolt;Hungary;100;ind;M;The Nobel Prize in Physiology or Medicine 1937 was awarded to Albert Szent-Gyoergyi for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid.
1938;Medicine;Corneille Jean Francois Heymans;Belgium;100;ind;M;The Nobel Prize in Physiology or Medicine 1938 was awarded to Corneille Heymans for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration. He received his Nobel Prize one year later, in 1939.
1939;Medicine;Gerhard Domagk;Germany;100;ind;M;The Nobel Prize in Physiology or Medicine 1939 was awarded to Gerhard Domagk for the discovery of the antibacterial effects of prontosil. He was caused by the authorities of his country to decline the award but he later received the diploma and the medal.
1943;Medicine;Henrik Carl Peter Dam;Denmark;50;ind;M;The Nobel Prize in Physiology or Medicine 1943 was awarded partly to Henrik Carl Peter Dam for his discovery of vitamin K. He received his Nobel Prize one year later, in 1944.
1943;Medicine;Edward Adelbert Doisy;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1943 was awarded partly to Edward Adelbert Doisy for his discovery of the chemical nature of vitamin K. He received his Nobel Prize one year later, in 1944.
1944;Medicine;Joseph Erlanger;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1944 was awarded partly to Joseph Erlanger for his discovery relating to the highly differentiated functions of single nerve fibres.
1944;Medicine;Herbert Spencer Gasser;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1944 was awarded partly to Herbert Spencer Gasser for his discovery relating to the highly differentiated functions of single nerve fibres.
1945;Medicine;Sir Alexander Fleming;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1945 was awarded partly to Sir Alexander Fleming for the discovery of penicillin and its curative effect in various infectious diseases.
1945;Medicine;Ernst Boris Chain;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1945 was awarded partly to Ernst Boris Chain for the discovery of penicillin and its curative effect in various infectious diseases.
1945;Medicine;Sir Howard Walter Florey;United Kingdom;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1945 was awarded partly to Sir Howard Walter Florey for the discovery of penicillin and its curative effect in various infectious diseases.
1946;Medicine;Hermann Joseph Muller;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1946 was awarded to Hermann J. Muller for the discovery of the production of mutations by means of X-ray irradiation.
1947;Medicine;Carl Ferdinand Cori;USA;25;ind;M;The Nobel Prize in Physiology or Medicine 1947 was awarded partly to Carl Ferdinand Cori for his discovery of the course of the catalytic conversion of glycogen.
1947;Medicine;Gerty Theresa Cori, nee Radnitz;USA;25;ind;F;The Nobel Prize in Physiology or Medicine 1947 was awarded partly to Gerty Theresa Cori, nee Radnitz for her discovery of the course of the catalytic conversion of glycogen.
1947;Medicine;Bernardo Alberto Houssay;Argentina;50;ind;M;The Nobel Prize in Physiology or Medicine 1947 was awarded partly to Bernardo Alberto Houssay for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar.
1948;Medicine;Paul Hermann Mueller;Switzerland;100;ind;M;The Nobel Prize in Physiology or Medicine 1948 was awarded to Paul Mueller for his discovery of the high efficiency of DDT as a contact poison against several arthropods.
1949;Medicine;Walter Rudolf Hess;Switzerland;50;ind;M;The Nobel Prize in Physiology or Medicine 1949 was awarded partly to Walter Rudolf Hess for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs.
1949;Medicine;Antonio Caetano de Abreu Freire Egas Moniz;Portugal;50;ind;M;The Nobel Prize in Physiology or Medicine 1949 was awarded partly to Antonio Caetano de Abreu Freire Egas Moniz for his discovery of the therapeutic value of leucotomy in certain psychoses.
1950;Medicine;Edward Calvin Kendall;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1950 was awarded partly to Edward Calvin Kendall for his discovery relating to the hormones of the adrenal cortex, their structure and biological effects.
1950;Medicine;Tadeus Reichstein;Switzerland;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1950 was awarded partly to Tadeus Reichstein for his discovery relating to the hormones of the adrenal cortex, their structure and biological effects.
1950;Medicine;Philip Showalter Hench;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1950 was awarded partly to Philip Showalter Hench for his discovery relating to the hormones of the adrenal cortex, their structure and biological effects.
1951;Medicine;Max Theiler;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1951 was awarded to Max Theiler for his discoveries concerning yellow fever and how to combat it.
1952;Medicine;Selman Abraham Waksman;USA;100;ind;M;The Nobel Prize in Physiology or Medicine 1952 was awarded to Selman A. Waksman for his discovery of streptomycin, the first antibiotic effective against tuberculosis.
1953;Medicine;Hans Adolf Krebs;United Kingdom;50;ind;M;The Nobel Prize in Physiology or Medicine 1953 was awarded partly to Hans Adolf Krebs for his discovery of the citric acid cycle.
1953;Medicine;Fritz Albert Lipmann;USA;50;ind;M;The Nobel Prize in Physiology or Medicine 1953 was awarded partly to Fritz Albert Lipmann for his discovery of co-enzyme A and its importance for intermediary metabolism.
1954;Medicine;John Franklin Enders;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1954 was awarded partly to John Franklin Enders for his part in the discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue.
1954;Medicine;Thomas Huckle Weller;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1954 was awarded partly to Thomas Huckle Weller for his part in the discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue.
1954;Medicine;Frederick Chapman Robbins;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1954 was awarded partly to Frederick Chapman Robbins for his part in the discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue.
1955;Medicine;Axel Hugo Theodor Theorell;Sweden;100;ind;M;The Nobel Prize in Physiology or Medicine 1955 was awarded to Hugo Theorell for his discoveries concerning the nature and mode of action of oxidation enzymes.
1956;Medicine;Andre Frederic Cournand;USA;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1956 was awarded partly to Andre Frederic Cournand for his discovery concerning heart catheterization and pathological changes in the circulatory system.
1956;Medicine;Werner Forssmann;Federal Republic of Germany;33,3;ind;M;The Nobel Prize in Physiology or Medicine 1956 was awarded partly to Werner Forssmann for his discovery concerning heart catheterization and pathological changes in the circulatory system.
